CODGEO,Libellé commune ou ARM,Région,Département,École maternelle,École maternelle avec cantine,École maternelle appartenant à un EP,École maternelle en RPIC,École maternelle de RPI dispersé,École maternelle de RPI dispersé avec cantine,École maternelle en RPIC appartenant à un EP,École élémentaire,École élémentaire avec cantine,École élémentaire avec classe pré-élémentaire,École élémentaire appartenant à un EP,École élémentaire en RPIC,École élémentaire de RPI dispersé,École élémentaire de RPI dispersé avec cantine,École élémentaire de RPI dispersé avec École pré-élémentaire,École élémentaire de RPI dispersé appartenant à un EP
27474,Poses,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27475,La Poterie-Mathieu,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27476,Les Préaux,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27477,Pressagny-l'Orgueilleux,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27478,Prey,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27480,Puchay,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27481,Pullay,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27482,La Pyle,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27483,Quatremare,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27485,Quillebeuf-sur-Seine,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27486,Quittebeuf,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27487,Radepont,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27488,Renneville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27489,Reuilly,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27490,Richeville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27491,Roman,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27492,Romilly-la-Puthenaye,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27493,Romilly-sur-Andelle,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27495,La Roquette,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27496,Rosay-sur-Lieure,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27497,Rougemontiers,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27498,Rouge-Perriers,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27500,Routot,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27501,Rouvray,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27502,Rugles,28,27,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
27504,Sacquenville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27505,Saint-Agnan-de-Cernières,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27507,Saint-André-de-l'Eure,28,27,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
27508,Saint-Antonin-de-Sommaire,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27511,Saint-Aubin-d'Écrosville,28,27,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
27512,Saint-Aubin-de-Scellon,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27514,Saint-Aubin-du-Thenney,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27516,Saint-Aubin-le-Vertueux,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27517,Saint-Aubin-sur-Gaillon,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27518,Saint-Aubin-sur-Quillebeuf,28,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27520,Saint-Benoît-des-Ombres,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27521,Saint-Christophe-sur-Avre,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27522,Saint-Christophe-sur-Condé,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27523,Saint-Clair-d'Arcey,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27524,Sainte-Colombe-la-Commanderie,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27525,Sainte-Colombe-près-Vernon,28,27,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
27527,Saint-Cyr-de-Salerne,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27528,Le Vaudreuil,28,27,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
27529,Saint-Cyr-la-Campagne,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27530,Saint-Denis-d'Augerons,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27531,Saint-Denis-des-Monts,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27533,Saint-Denis-le-Ferment,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27534,Saint-Didier-des-Bois,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27535,Saint-Élier,28,27,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
27536,Saint-Éloi-de-Fourques,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27537,Saint-Étienne-du-Vauvray,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27538,Saint-Étienne-l'Allier,28,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27539,Saint-Étienne-sous-Bailleul,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27540,Sainte-Geneviève-lès-Gasny,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27541,Saint-Georges-du-Mesnil,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27542,Saint-Georges-du-Vièvre,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27543,Saint-Georges-Motel,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27544,Saint-Germain-de-Fresney,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27545,Saint-Germain-de-Pasquier,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27546,Saint-Germain-des-Angles,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27547,Saint-Germain-la-Campagne,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27548,Saint-Germain-sur-Avre,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27549,Saint-Germain-Village,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27550,Saint-Grégoire-du-Vièvre,28,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27551,Saint-Jean-de-la-Léqueraye,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27552,Saint-Jean-du-Thenney,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27553,Saint-Julien-de-la-Liègue,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27554,La Chapelle-Longueville,28,27,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0
27555,Saint-Laurent-des-Bois,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27556,Saint-Laurent-du-Tencement,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27557,Saint-Léger-de-Rôtes,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27558,Saint-Léger-du-Gennetey,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27560,Saint-Luc,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27561,Saint-Maclou,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27562,Saint-Marcel,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27563,Saint-Mards-de-Blacarville,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27564,Saint-Mards-de-Fresne,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27565,Le Lesme,28,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27567,Sainte-Marie-de-Vatimesnil,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27568,Sainte-Marthe,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27569,Saint-Martin-du-Tilleul,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27570,Saint-Martin-la-Campagne,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27571,Saint-Martin-Saint-Firmin,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27572,Saint-Meslin-du-Bosc,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27576,Sainte-Opportune-du-Bosc,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27577,Sainte-Opportune-la-Mare,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27578,Sainte-Marie-d'Attez,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27579,Saint-Ouen-de-Pontcheuil,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27580,Saint-Ouen-de-Thouberville,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27581,Saint-Ouen-des-Champs,28,27,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
27582,Saint-Ouen-du-Tilleul,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27584,Saint-Paul-de-Fourques,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27586,Saint-Philbert-sur-Boissey,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27587,Saint-Philbert-sur-Risle,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27589,Saint-Pierre-de-Bailleul,28,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27590,Saint-Pierre-de-Cernières,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27591,Saint-Pierre-de-Cormeilles,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27592,Saint-Pierre-de-Salerne,28,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27593,Saint-Pierre-des-Fleurs,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27594,Saint-Pierre-des-Ifs,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27595,Saint-Pierre-du-Bosguérard,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27597,Saint-Pierre-du-Val,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27598,Saint-Pierre-du-Vauvray,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27599,Saint-Pierre-la-Garenne,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27600,Saint-Quentin-des-Isles,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27601,Saint-Samson-de-la-Roque,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27602,Saint-Sébastien-de-Morsent,28,27,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
27603,Saint-Siméon,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27604,Saint-Sulpice-de-Grimbouville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27605,Saint-Sylvestre-de-Cormeilles,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27606,Saint-Symphorien,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27607,Saint-Thurien,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27608,Saint-Victor-de-Chrétienville,28,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27609,Saint-Victor-d'Épine,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27610,Saint-Victor-sur-Avre,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27611,Saint-Vigor,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27612,Saint-Vincent-des-Bois,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27613,Saint-Vincent-du-Boulay,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27614,Sancourt,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27615,Sassey,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27616,La Saussaye,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27617,Saussay-la-Campagne,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27618,Sébécourt,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27620,Selles,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27621,Serez,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27622,Serquigny,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27623,Surtauville,28,27,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
27624,Surville,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27625,Suzay,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27627,Le Theil-Nolent,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27629,Thiberville,28,27,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
27630,Thibouville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27631,Thierville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27632,Le Thil,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27633,Les Thilliers-en-Vexin,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27635,Le Thuit,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27638,Le Thuit de l'Oison,28,27,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0
27640,Tilleul-Dame-Agnès,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27641,Le Tilleul-Lambert,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27642,Le Tilleul-Othon,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27643,Tillières-sur-Avre,28,27,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27644,Tilly,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27645,Tocqueville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27646,Le Torpt,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27649,Touffreville,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27650,Tournedos-Bois-Hubert,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27651,Tournedos-sur-Seine,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27652,Tourneville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27654,Tourville-la-Campagne,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27655,Tourville-sur-Pont-Audemer,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27656,Toutainville,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27657,Touville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27658,Le Tremblay-Omonville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27659,La Trinité,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660,La Trinité-de-Réville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27661,La Trinité-de-Thouberville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27662,Triqueville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27663,Le Troncq,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27664,Le Tronquay,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27665,Trouville-la-Haule,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27666,La Vacherie,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27667,Valailles,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27668,Le Val-David,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27669,Valletot,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27670,Vandrimare,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
27671,Vannecrocq,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27672,Vascoeuil,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27673,Vatteville,28,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27674,Vaux-sur-Eure,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27676,Les Trois Lacs,28,27,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
27677,Venon,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27678,Les Ventes,28,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
27679,Verneuil d'Avre et d'Iton,28,27,2,2,0,0,0,0,0,4,4,2,0,0,0,0,0,0
27680,Verneusses,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27681,Vernon,28,27,8,8,2,0,0,0,0,12,11,2,3,0,0,0,0,0
27682,Vesly,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27683,Vézillon,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27684,Le Vieil-Évreux,28,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27685,La Vieille-Lyre,28,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27686,Vieux-Port,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27689,Villegats,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27690,Villers-en-Vexin,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27691,Villers-sur-le-Roule,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27692,Villettes,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27693,Sylvains-Lès-Moulins,28,27,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
27694,Villez-sous-Bailleul,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27695,Villez-sur-le-Neubourg,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27696,Villiers-en-Désoeuvre,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27697,Vironvay,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27698,Vitot,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27699,Voiscreville,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27700,Vraiville,28,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27701,Val-de-Reuil,28,27,6,4,5,0,0,0,0,7,6,1,6,0,0,0,0,0
28001,Abondant,24,28,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28002,Allaines-Mervilliers,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28003,Allainville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28004,Allonnes,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28005,Alluyes,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
28006,Amilly,24,28,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
28007,Anet,24,28,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
28008,Ardelles,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28009,Ardelu,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28010,Argenvilliers,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28012,Commune nouvelle d'Arrou,24,28,1,1,0,0,0,0,0,5,5,2,0,0,0,0,0,0
28013,Aunay-sous-Auneau,24,28,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
28014,Aunay-sous-Crécy,24,28,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
28015,Auneau-Bleury-Saint-Symphorien,24,28,2,1,0,1,0,0,0,4,4,1,0,2,0,0,0,0
28016,Les Autels-Villevillon,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28018,Authon-du-Perche,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28019,Baigneaux,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28021,Bailleau-le-Pin,24,28,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
28022,Bailleau-l'Évêque,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28023,Bailleau-Armenonville,24,28,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28024,Barjouville,24,28,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28025,Barmainville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28026,Baudreville,24,28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
28027,La Bazoche-Gouet,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28028,Bazoches-en-Dunois,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
28029,Bazoches-les-Hautes,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28030,Beauche,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28031,Beaumont-les-Autels,24,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28032,Beauvilliers,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28033,Belhomert-Guéhouville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28034,Berchères-Saint-Germain,24,28,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
28035,Berchères-les-Pierres,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28036,Berchères-sur-Vesgre,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28037,Bérou-la-Mulotière,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28038,Béthonvilliers,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28039,Béville-le-Comte,24,28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
28040,Billancelles,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28041,Blandainville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28045,Boissy-en-Drouais,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,Boissy-lès-Perche,24,28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
28047,Boisville-la-Saint-Père,24,28,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
28048,La Bourdinière-Saint-Loup,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28049,Boncé,24,28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
28050,Boncourt,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28051,Bonneval,24,28,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
28052,Bouglainval,24,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28053,Le Boullay-les-Deux-Églises,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28054,Le Boullay-Mivoye,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28055,Le Boullay-Thierry,24,28,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
28056,Boutigny-Prouais,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28057,Bouville,24,28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
28058,Bréchamps,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28059,Brezolles,24,28,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
28060,Briconville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,Brou,24,28,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
28062,Broué,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28063,Brunelles,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28064,Bû,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28065,Bullainville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28066,Bullou,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28067,Cernay,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28068,Challet,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28070,Champhol,24,28,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28071,Champrond-en-Gâtine,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28072,Champrond-en-Perchet,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
28073,Champseru,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28074,La Chapelle-d'Aunainville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28075,La Chapelle-du-Noyer,24,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28076,La Chapelle-Forainvilliers,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28077,La Chapelle-Fortin,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28078,Chapelle-Guillaume,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28079,Chapelle-Royale,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28080,Charbonnières,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28081,Charonville,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28082,Charpont,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28084,Chartainvilliers,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28085,Chartres,24,28,8,7,1,0,0,0,0,16,16,7,1,0,0,0,0,0
28086,Chassant,24,28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
28087,Châtaincourt,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28088,Châteaudun,24,28,6,5,3,0,0,0,0,7,7,1,3,0,0,0,0,0
28089,Châteauneuf-en-Thymerais,24,28,1,1,0,1,0,0,0,2,2,1,0,1,0,0,0,0
28090,Les Châtelets,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
